2021-06-15 20:00:00 | /errorHandler.js(30) | DKqEGFxr8xAbShEX2CxqbFVKl0VuqHvY | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:16 | /errorHandler.js(30) | yu2bP7CxQfTyA1ynTyGqbEWp7um8I0Hf | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:03:16 | /errorHandler.js(30) | YDHnADiJLwlvej5MSol78EE3IJHHWLPI | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:17 | /errorHandler.js(30) | euaPABUxtXzGA7VTxxw82Y9UFTHXi3Co | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:18 | /errorHandler.js(30) | cJzERLkCAjcPQmHPIZulikewLKsF93e4 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:19 | /errorHandler.js(30) | wqHUJLAkrO84Oa3agP07wsb2qsD0uYFi | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:21 | /errorHandler.js(30) | UutrX6hWdk0IHBa9r4sIYW6NKvHibLkb | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:22 | /errorHandler.js(30) | RPkEUlD25s3XUT7w1eJzR6AhqcgXAIbd | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:22 | /errorHandler.js(30) | RPkEUlD25s3XUT7w1eJzR6AhqcgXAIbd | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:24 | /errorHandler.js(30) | SHzdztmX9re5SKsV4mVw0PYSYWlQx7WB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:26 | /errorHandler.js(30) | Qnp4WWmEMRDIjGkxgNws2fE0D8O0go8X | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:28 | /errorHandler.js(30) | a2Wp9YI6YEVw4mVk7QOxTVmQnvBt8hLq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:28 | /errorHandler.js(30) | jvDe8yoBHuZSldtZMU5vJhqG4PiNaSWk | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:31 | /errorHandler.js(30) | rWana8jAmvkE6iGhOWjSIUvSXq0GHNMc | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:33 | /errorHandler.js(30) | 8z0tzVQclZwb6KLUfvCxHDeHh2qK8knr | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:34 | /errorHandler.js(30) | XDzqZbcqjnw8Un0K6ZBcXpC37simYxWr | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-11","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:35 | /errorHandler.js(30) | ayhfLzPZB2yxQqcdo7fincACN3aJOiCE | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:03:36 | /errorHandler.js(30) | UagNT0vmLnZtdUndKFSFLzdfK2U6CXEj | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:03:36 | /errorHandler.js(30) | Xl7VEriMJtw5UXiU3sGXtzDAGYwGnOEg | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:36 | /errorHandler.js(30) | Xl7VEriMJtw5UXiU3sGXtzDAGYwGnOEg | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:40 | /errorHandler.js(30) | hj73BJhM5l34UqtQcDH4MLNdhlvfFVsA | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-09","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:42 | /errorHandler.js(30) | khcdhYxPm6nW43OmijYooWwGqFTy9skd | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getPatientById?id=60c28a92492f57001f66ae05 | GET | Request : {}
2021-06-15 21:03:42 | /errorHandler.js(30) | Bag4Y3poOxpTOn8lTLWNendVGgByF8jl | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:45 | /errorHandler.js(30) | qUYK4yRQAWzyd3GTHWwsBEAWcFfbuC5t | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:46 | /errorHandler.js(30) | FC0nq4eaqtJfe6dBVMdHdPHoTEmrrlR1 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:47 | /errorHandler.js(30) | tsBlV7PcRMtM0u9wIpD0cw9WPquWurKc | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:48 | /errorHandler.js(30) | LIK2yqPiPsBABOMWcRXKyueTxqHVIkNe | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:48 | /errorHandler.js(30) | LIK2yqPiPsBABOMWcRXKyueTxqHVIkNe | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:50 | /errorHandler.js(30) | HxJiI39lzJazsLq0dBC8M7qFn4FUlamP | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:51 | /errorHandler.js(30) | bswcqgG04pWl2qwrJSjh8N7xFUbpMMKg | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:54 | /errorHandler.js(30) | ir8paE9KFDC3lJYkYCdmmVxLYy2X7dXt | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:55 | /errorHandler.js(30) | lH4uBySzGynVkYDTogk1uDUPYelc5ggi | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:03:55 | /errorHandler.js(30) | DqW4izQNY4G6D0LcYjlRgj6JyfVoHcl3 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:56 | /errorHandler.js(30) | rXizstDQ20cpgQecSizBoT1A8Y7itgs8 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:03:57 | /errorHandler.js(30) | sMAUamUssAtseYzxcpnpvdBcaQ4Zmky0 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:58 | /errorHandler.js(30) | Ck7U5nkyxDbRhWJ3z8YBfSCSygioayLb | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:58 | /errorHandler.js(30) | dwqsimHjBKQhAyBqwRre3CdHbUbj6tuO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-10","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:03:59 | /errorHandler.js(30) | 2EUxPW0pka2r3YkJ9cPbZFL2NjbO9zYc | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:00 | /errorHandler.js(30) | pvzUB58fFCCZuvIb72yCE5RVYhXeNOue | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:01 | /errorHandler.js(30) | q4Tmb622fR1OiUqBvl6EPS8YTMEdBakc | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:02 | /errorHandler.js(30) | KSZqtAyW2lGl0ePImTxqUvQPW65y9vEu | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:05 | /errorHandler.js(30) | IT5MIHMlHAUfkNooqSi5N54ha5V65I4H | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:08 | /errorHandler.js(30) | VACX8XZXqTQjesK6oQRjwOT2LZoSsilU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-13","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:08 | /errorHandler.js(30) | AtUZgLXbiTKL6zjygMWIZXUgsEpKcHZq | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:12 | /errorHandler.js(30) | ChCc4Km34QyY88NHbbPtAYDoJBJDTCXy | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:15 | /errorHandler.js(30) | IAPemkboECuDOV1DHbLq2iM4NULvftrP | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:15 | /errorHandler.js(30) | EpjuQ883DdxtGLCv8siur45zMzF1NgXz | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:16 | /errorHandler.js(30) | SQkXu7sqNyTbCjgBPmts3gvuBp7wejWB | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:16 | /errorHandler.js(30) | SQkXu7sqNyTbCjgBPmts3gvuBp7wejWB | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:16 | /errorHandler.js(30) | QFWkUj4kN55tg6dSLJlTcF83DIIqUYPU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:20 | /errorHandler.js(30) | qIlmrlXwzQJz8oXeSInwyzEx6o3wsYLw | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:21 | /errorHandler.js(30) | 9ZcqUMYuhyKLU2lrGUPA4nrar4F1e5on | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:22 | /errorHandler.js(30) | 7ChCSX9NAUdTPSOXmpaUtLNVqnLoytV0 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:23 | /errorHandler.js(30) | BMOg95rKDnd0cJNrAlnSz01g3w0OAlyD | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:25 | /errorHandler.js(30) | YcqAEpOtlCjJVGhKtt17GidUF7B1o4QT | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:28 | /errorHandler.js(30) | tBfRmIb3tehdV8WQ5d8jJCgwdi4VhMaf | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:31 | /errorHandler.js(30) | W2MHcOCwBKrQsZeQMGnyAe75RkMIZkkT | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:32 | /errorHandler.js(30) | 4HtpxKVpyDOUB3Zg0ebZPPI4LWmssObW | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:32 | /errorHandler.js(30) | 4HtpxKVpyDOUB3Zg0ebZPPI4LWmssObW | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:33 | /errorHandler.js(30) | YMFDyZmHFJi3q9tCqRtMPkteXwPJSnOn | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:34 | /errorHandler.js(30) | 8A4EXLNHss1oPa3V0oa500M8MXQMrE2w | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:35 | /errorHandler.js(30) | mmyBGMFMLadRWJTpAyvkQfxEgGQrb6A7 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:36 | /errorHandler.js(30) | dKHY2jiRdQTUOY3Yk1OCE30RYYiaKSZj | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:36 | /errorHandler.js(30) | Fd1zepsYR6IHMk9iytP0XcOoqsi5IRt8 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:37 | /errorHandler.js(30) | KYVoaU5HQ4OyoEEO70T3l5UrhE0QMpri | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:39 | /errorHandler.js(30) | nNzpguLZJPDA7ER5WdVfItZg1ptVP4AO | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/updatePatient | POST | Request : {"date":"2021-07-07","firstName":"Pamela ","lastName":"Zambri","ohip":"9105066113JY","mobileNumber":"6474074051","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"1:00 PM","timeSlotEnd":"1:30 PM"},"screeningResult":"low","dob":"1962-09-06","gender":"Female","email":"pamzambri@yahoo.com","assessbydoctor":"Pending","callback":"Pending","results":"Pending","address":"1203-70 Dixfield Dr.","postalcode":"M9C4J4","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","location":"Embassy Grand Vaccination","checkout":"Cancelled","age":58,"bookedDateTime":1625662800000,"updatedAt":"2021-06-15 21:04:39","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c77159e5d1c2001f62fe1d","emailMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CANCELLED_MESSAGE","iphone":"","android":"","smsMessage":"Your appointment has been cancelled!\n\nTo book a new COVID-19 vaccination appointment, please go to peelvaccine.ca or download the free MDnius app.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-15 21:04:40 | /errorHandler.js(30) | 6Q6usrHedzsYznTZpNA1Hl6mXS5yN40N | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:40 | /errorHandler.js(30) | 0uuSBdjqlrB1Q1KiRXbwkJir4LynvUN1 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:41 | /errorHandler.js(30) | 0uuSBdjqlrB1Q1KiRXbwkJir4LynvUN1 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:43 | /errorHandler.js(30) | r85buDI28VatjsMYFVo9FysiAMFbdMwm | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:43 | /errorHandler.js(30) | DUmwimvqnKrU4yeozrQPcC9f8lT64QMZ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:44 | /errorHandler.js(30) | JiLMxQIyern93935Mf7ApYrvH1abo9CM | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:45 | /errorHandler.js(30) | FROi7bJxwC2FKoX9RAFCgCTTPUvFbCzi | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:46 | /errorHandler.js(30) | i6kQZcftZDJaDt98n4oe6iF1MeKvpkDc | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:47 | /errorHandler.js(30) | C1gJEMvbN3a1BtLppo7nx1ci3luuL1ai | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:50 | /errorHandler.js(30) | PpmRIyV1dTUWXYpZH5iZi9NvFgzlhxPo | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-28","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:51 | /errorHandler.js(30) | kfsl00MF8MhDWgPma9HLOutHMdG7KmYB | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:53 | /errorHandler.js(30) | HuSOqh4DK0zXKF9lWpQUntZ0aMdI7Aib | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:54 | /errorHandler.js(30) | 7viNAFMRD4PJGxPeLtqEXSC1bkETYFLM | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:54 | /errorHandler.js(30) | gHzmkyWxYMHqVw9M2U4O7WCbdwbMzjWK | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:04:55 | /errorHandler.js(30) | 5OZJ0ETqd1Pi8txdF7e2RnwFRcBciRuQ | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:56 | /errorHandler.js(30) | IMbNkTbZGUl93S7kMCsfLW5XoopEAOy3 | [info] | IP - ::ffff:10.0.3.157 | clientIP - ::ffff:10.0.3.157 | URL : http://10.0.3.89:2001/health | GET | Request : {}
2021-06-15 21:04:58 | /errorHandler.js(30) | J54WCQ75PSk8xq6pnpyEPUltsyAgDUfK | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:05:01 | /errorHandler.js(30) | 55XBR9QkPG5dhPDhLGyFw2psxX4vjyV1 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-15 21:05:02 | /errorHandler.js(30) | 8yPYORcgSnUWMbe0iBv5Qo3Dsf72CLrn | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-27","clinicId":"609be7f8f132c1001fb007c4"}
