2021-06-13 20:00:02 | /errorHandler.js(30) | jud9Gopw6Xi30RSW1feVUHCQkTwEtdsY | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:07 | /errorHandler.js(30) | AGS3uKTTKtn4I4TssFqdAcCnmjRQK7Wl | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:08 | /errorHandler.js(30) | RJSjRj5v6GFQKfTJbEAfTzVpKp82ZWqp | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:08 | /errorHandler.js(30) | jUoTb9dr3IBFMFg0oqtcEIyONQ8uqa6F | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-25","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:08 | /errorHandler.js(30) | yHeGHo2Un2m5AvXgiaOfPXZ8anVfpiVS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:08 | /errorHandler.js(30) | yHeGHo2Un2m5AvXgiaOfPXZ8anVfpiVS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:08 | /errorHandler.js(30) | yHeGHo2Un2m5AvXgiaOfPXZ8anVfpiVS | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | ItCckYfWjdPh4kdxH4zXzEWmgnKAcFO7 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | LUGxkqp1GRXkjofMSIoJL22lTuIqLAhR | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | LUGxkqp1GRXkjofMSIoJL22lTuIqLAhR | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | LUGxkqp1GRXkjofMSIoJL22lTuIqLAhR | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | LUGxkqp1GRXkjofMSIoJL22lTuIqLAhR | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-01","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:09 | /errorHandler.js(30) | LUGxkqp1GRXkjofMSIoJL22lTuIqLAhR | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:10 | /errorHandler.js(30) | SMWGpNfnBlBAXKtMvgztByqwxJQAmxV6 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:10 | /errorHandler.js(30) | SMWGpNfnBlBAXKtMvgztByqwxJQAmxV6 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:11 | /errorHandler.js(30) | f8V8dHB1VeiCnljbJ5lSV4F5tPcKceRU | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:11 | /errorHandler.js(30) | f8V8dHB1VeiCnljbJ5lSV4F5tPcKceRU | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:11 | /errorHandler.js(30) | BzT4idISJcRbv42mTseC5Je0hlU1hp3d | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:11 | /errorHandler.js(30) | BzT4idISJcRbv42mTseC5Je0hlU1hp3d | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-09","firstName":"Phan","lastName":"Giang","ohip":"8107227475kk","mobileNumber":"4169035989","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"7:00 PM","timeSlotEnd":"7:30 PM"},"screeningResult":"low","dob":"1970-08-16","gender":"Female","email":"phangiang22@hotmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"56 New Pines Trail","postalcode":"L6Z0G9","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":50,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-14 08:15:58","updatedAt":"2021-06-14 08:15:58","bookedDateTime":1625857200000,"bookingDate":"2021-06-14","_id":"60c7488bb3cd1d001f20a189","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c7488bb3cd1d001f20a189","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c7488bb3cd1d001f20a189","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to reschedule or cancel if you require it. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-14 08:16:12 | /errorHandler.js(30) | 51pvxTep0wlG88W9cJTF8vWXoPFGJnlV | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:20 | /errorHandler.js(30) | h8KlKdVPskuyoDgTOK0EJnJ4XkFHqpyq | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:21 | /errorHandler.js(30) | h8KlKdVPskuyoDgTOK0EJnJ4XkFHqpyq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:21 | /errorHandler.js(30) | h8KlKdVPskuyoDgTOK0EJnJ4XkFHqpyq | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-08-21","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:21 | /errorHandler.js(30) | IQlDqBb8qvwFZ6t17UhDEtKCVYcerZja | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:22 | /errorHandler.js(30) | pasjQiRwqHlCbjXeQKcQrI04kJpEuPYU | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:22 | /errorHandler.js(30) | pasjQiRwqHlCbjXeQKcQrI04kJpEuPYU | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:23 | /errorHandler.js(30) | pasjQiRwqHlCbjXeQKcQrI04kJpEuPYU | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:23 | /errorHandler.js(30) | HG6q10KNJbnO0DWQfQZXhJBHUc9aUl9V | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-07","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:23 | /errorHandler.js(30) | HG6q10KNJbnO0DWQfQZXhJBHUc9aUl9V | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:23 | /errorHandler.js(30) | x21nJsiEtLvwqfrZKLKvRFOFHNGwLkr6 | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-18","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:23 | /errorHandler.js(30) | x21nJsiEtLvwqfrZKLKvRFOFHNGwLkr6 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:25 | /errorHandler.js(30) | We9YQ2wBCPo6lL0SBZRLzySnIvW49t6c | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:25 | /errorHandler.js(30) | We9YQ2wBCPo6lL0SBZRLzySnIvW49t6c | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-26","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:26 | /errorHandler.js(30) | C4VMWmcz83MbHyYP6M9JWdUDxAPN4bPw | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:27 | /errorHandler.js(30) | C4VMWmcz83MbHyYP6M9JWdUDxAPN4bPw | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:27 | /errorHandler.js(30) | LcikTFH2nNbIgmALCDR6VJ5tMEchcice | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-02","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:28 | /errorHandler.js(30) | 3KM2NpenyewwRElJNj5Sg5mQvnoBoleE | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-20","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:28 | /errorHandler.js(30) | 3KM2NpenyewwRElJNj5Sg5mQvnoBoleE | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-24","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:29 | /errorHandler.js(30) | mO6E0KxvuhZFzM8xBHzQ8MiaWzGKDcuQ | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-22","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:30 | /errorHandler.js(30) | ISKLSgdoSBk7F6m7IWB4RtbdcqDjS810 | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:30 | /errorHandler.js(30) | MdERS8Mo37njUwnxbuzVhbjn60q6MBW4 | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:32 | /errorHandler.js(30) | 6xTDuADMriF4jaMB8KjDesd53t7r7vsy | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:33 | /errorHandler.js(30) | Z9c2VACGvPsyPdIqGJHW5UNf0aa3M2Ke | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:35 | /errorHandler.js(30) | joU1ppyXohQJ1ujGvtt9p5wwQtT1yye1 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-29","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:37 | /errorHandler.js(30) | zko3OlD7G7z3mw7TqyKFEFd6daipu2at | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-06-15","firstName":"renuka","lastName":"gupta","ohip":"5729799808xw","mobileNumber":"6473907368","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"6:30 PM","timeSlotEnd":"7:00 PM"},"screeningResult":"low","dob":"1980-10-22","gender":"Female","email":"gu_renuka@hotmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","screeningAnswers":[],"address":"4 crowsnest crescent","postalcode":"l6r1e2","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":40,"location":"Embassy Grand Vaccination"}
2021-06-14 08:16:37 | /errorHandler.js(30) | zko3OlD7G7z3mw7TqyKFEFd6daipu2at | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:38 | /errorHandler.js(30) | zko3OlD7G7z3mw7TqyKFEFd6daipu2at | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:42 | /errorHandler.js(30) | dXWN4MYLwypEE9bAVweoTZldOCvxUEij | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-06-17","firstName":"Soma Samaddar","lastName":"Chakraborty","ohip":"2396760502EJ","mobileNumber":"4168029206","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"5:00 PM","timeSlotEnd":"5:30 PM"},"screeningResult":"low","dob":"1970-11-20","gender":"Female","email":"atanu.chakraborty@flyjazz.ca","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","screeningAnswers":[{"question":"question1","answer":"Yes"},{"question":"","answer":""},{"question":"","answer":""}],"address":"91-6035 Bidwell Trail, Mississauga","postalcode":"L5v3c9","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":50,"location":"Embassy Grand Vaccination"}
2021-06-14 08:16:42 | /errorHandler.js(30) | pSp2ZhVNGni6epaoDbqHxUZi6oFlqMCm | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:43 | /errorHandler.js(30) | 01wyETfO9lEF3g91MGY3ptgCngsSwQ0s | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-03","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:43 | /errorHandler.js(30) | 01wyETfO9lEF3g91MGY3ptgCngsSwQ0s | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-14","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:45 | /errorHandler.js(30) | PJPqH7vs1wLAEK3RsYBzKSBFQ3GepCB8 | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-06","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:47 | /errorHandler.js(30) | HyKbczPF9N1zV6usv9M8pJ3I2ThTWKmy | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-30","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:48 | /errorHandler.js(30) | P8SnF9pwQWhHJhb4SxigpGAFhpWcvApr | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-06","firstName":"Ravneet Kaur","lastName":"Kapoor","ohip":"6754660246FF","mobileNumber":"6478537584","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"2:00 PM","timeSlotEnd":"2:30 PM"},"screeningResult":"low","dob":"1985-01-04","gender":"Female","email":"sanamkapoor77@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"3 Malpass st Brampton","postalcode":"L7A4R3","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":36,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-14 08:16:12","updatedAt":"2021-06-14 08:16:12","bookedDateTime":1625580000000,"bookingDate":"2021-06-14","_id":"60c748b0b3cd1d001f20a18a","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c748b0b3cd1d001f20a18a","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c748b0b3cd1d001f20a18a","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to reschedule or cancel if you require it. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-14 08:16:48 | /errorHandler.js(30) | P8SnF9pwQWhHJhb4SxigpGAFhpWcvApr | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:50 | /errorHandler.js(30) | LcbADvAFe9bpSREVnFO2oChHY7hMONOI | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-04","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:50 | /errorHandler.js(30) | LcbADvAFe9bpSREVnFO2oChHY7hMONOI | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-19","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:50 | /errorHandler.js(30) | fH6niMWYh6ZkWKKdr0ov2HKDAlkUgR4X | [info] | IP - ::ffff:10.0.4.121 | clientIP - ::ffff:10.0.4.121 | URL : http://10.0.4.254:2001/health | GET | Request : {}
2021-06-14 08:16:52 | /errorHandler.js(30) | B4gCMofHv3WZCGr6gghvGXQVBRPR5M8p | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-16","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:52 | /errorHandler.js(30) | B4gCMofHv3WZCGr6gghvGXQVBRPR5M8p | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/addPatient | POST | Request : {"date":"2021-07-12","firstName":"Cindy","lastName":"He","ohip":"2680803620BY","mobileNumber":"6478898765","clinicId":"609be7f8f132c1001fb007c4","slot":{"timeSlotStart":"2:00 PM","timeSlotEnd":"2:30 PM"},"screeningResult":"low","dob":"2000-08-15","gender":"Female","email":"cindyhe2000@gmail.com","assessbydoctor":"Pending","callback":"Pending","checkout":"Pending","results":"Pending","address":"1635 Meadowfield Crescent","postalcode":"L5M4T5","reasonCode":"Dose 1","referenceOutbreakNumber":"000000000000","age":20,"location":"Embassy Grand Vaccination","status":1,"createdAt":"2021-06-14 08:16:24","updatedAt":"2021-06-14 08:16:24","bookedDateTime":1626098400000,"bookingDate":"2021-06-14","_id":"60c748b4b3cd1d001f20a18e","clinicEmailId":"clinic@gmail.com","clinicPhoneNumber":"9053667374","clinicAddress":"8800 The Gore Road","clinicCity":"Brampton","bookingId":"60c748b4b3cd1d001f20a18e","appoinmentModifyLink":"https://booking.mdnius.com/embassygrandvaccination/schedule/60c748b4b3cd1d001f20a18e","smsMessage":"Please note, you have read and CONFIRMED the ELIGIBILITY CRITERIA at the time of booking.  After review the clinic may refuse your vaccination if you do not meet that criteria.\n\nPlease read below on information about your appointment and instructions on how to reschedule or cancel if you require it. \n\nPlease make sure to arrive 5 minutes prior to your scheduled appointment. Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh","messageType":"CONFIRMATION_MESSAGE","iphone":"","android":"","emailMessage":"Please make sure to arrive 5 minutes prior to your scheduled appointment. We have very large volumes, please expect some minor delays.  Bring your OHIP card (Ontario Health Insurance Plan), if you have one. Keep our community safe by wearing a face mask and practice social distancing.\n\nFeeling unwell or have any concerns about your HEALTH?\nBook a FREE virtual appointment with a FAMILY DOCTOR, available in a language of your choice.\nCall 416-463-6487.\n\nOr\n\nDownload the free MDnius app . Please see the link below:\nAndroid: https://goo.gl/0SARXp\niPhone: https://goo.gl/jr0hNh"}
2021-06-14 08:16:53 | /errorHandler.js(30) | K5kzuaSwLLE8qG6SHByhubuL2jw0a9ay | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-15","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:54 | /errorHandler.js(30) | K5kzuaSwLLE8qG6SHByhubuL2jw0a9ay | [info] | IP - 10.0.3.157 | clientIP - 10.0.3.157 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-17","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:54 | /errorHandler.js(30) | K5kzuaSwLLE8qG6SHByhubuL2jw0a9ay | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-23","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:54 | /errorHandler.js(30) | MjVJGc9U6XBDJOijt2RKLnIJRMVYgUrm | [info] | IP - 10.0.4.121 | clientIP - 10.0.4.121 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-07-05","clinicId":"609be7f8f132c1001fb007c4"}
2021-06-14 08:16:54 | /errorHandler.js(30) | MjVJGc9U6XBDJOijt2RKLnIJRMVYgUrm | [info] | IP - 10.0.4.135 | clientIP - 10.0.4.135 | URL : http://apis.mdnius.com/api/v1/public/getSlots | POST | Request : {"date":"2021-06-14","clinicId":"609be7f8f132c1001fb007c4"}
